block,fertilizer,mowing,ditch,treatment,quad,data_type,year,Agalinus purpurea ,Aster novi-belgii,Bidens bipinnata,Chamaecrista fasciculata,Clematis dioscoreifolia,Desmodium sp.,Drosera sp.,Eupatorium capillifolium,Eupatorium pilosum ,Eupatorium recurvans ,Eupatorium rotundifolium ,Eupatorium semiserratum ,Euthamia caroliniana,Gnaphaleum purpureum,Gratiola pilosa ,Hypericum sp.,Lactuca sp,Lespedeza capitata ,Lespedeza hirta ,Lobelia nuttallii ,Ludwigia alternifolia,Ludwigia hirtella,Lycopodium,Osmunda regalis,Packera tomentosa,Polygala cruciata ,Polygala lutea ,Polygonum sp.,Pteridium aquilinum ,Pycnanthemum flexuosum ,Rhexia mariana ,Rhexia virginica ,Rhus radicans ,Rubus hispidus,Scutellaria integrifolia,Smilax glauca ,Smilax rotundifolia ,Solanum carolinense,Solidago pinetorum ,Solidago puberula ,Solidago rugosa ,Solidago stricta ,Sphagnum sp,Viola primulifolia,Acer rubrum ,Amelanchier canadensis ,Clethra alnifolia,Crataegus sp.,Cyrilla racemiflora ,Ilex glabra ,Itea virginica,Liquidambar styraciflua,Magnolia virginica,Nyssa sylvatica ,Pinus taeda,Prunus serotina ,Rhus copallinum,Rubus betulifolius,Sorbus arbutifolia ,Symplocos tinctoria ,Vaccinium sp.,Viburnum nudum ,Amphicarpum purshii,Andropogon virginicus,Aristida virgata,Arundinaria tecta,Calamagrostis coarctata,Chasmanthium laxum,Dichanthelium lucidum,Dichanthelium scabriusculum,Dichanthelium scoparium,Juncus canadensis,Juncus biflorus,Juncus dichotomous,Juncus effusus,Carex glaucescens,Rhynchospora chalarocephala,Rhynchospora inexpansa,Saccharum giganteum,Scirpus cyperinus,Scleria minor,Xyris sp
2,1,1,0,MF,60,st ct,2017,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,10,1,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,3,2,0,0,0,0,0,0,3,0,26,30,0,1,0,27,0,0,5,0,0,0,0,0,0
3,0,0,1,C,13,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,C,14,st ct,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,C,15,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,F,16,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,F,17,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,F,18,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,1,M,61,st ct,2017,0,0,0,0,0,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,9,0,0,13,0,16,0,0,45,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,0,12,0,0,43,0,0,0,0,0,0,0,0,0,0,0
3,0,1,1,M,62,st ct,2017,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,37,0,0,2,0,35,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,86,0,2,46,0,24,0,0,0,0,0,0,0,0,0,0,0
3,0,1,1,M,63,st ct,2017,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,16,0,0,11,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,84,0,14,0,0,49,0,0,0,0,0,0,0,0,0,0,0
3,1,1,1,MF,64,st ct,2017,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,55,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3,1,1,1,MF,65,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,54,0,15,6,0,19,0,0,0,0,0,0,0,0,0,0,0
3,1,1,1,MF,60,st ct,2017,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,90,0,22,11,0,4,0,11,0,0,0,0,0,0,0,0,0
4,0,0,0,C,19,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,C,20,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,C,21,st ct,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,7,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,F,22,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,F,23,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,F,24,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,4,0,0,0,0,0,0
4,0,1,0,M,67,st ct,2017,0,0,0,0,0,0,0,0,0,0,11,0,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,22,0,0,0,0,2,60,0,0,0,26,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,38,13,72,0,20,38,0,0,0,0,0,0,0,0,3,0,0,24,0
4,0,1,0,M,68,st ct,2017,0,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,7,0,0,0,0,18,0,0,0,0,0,11,0,0,0,0,24,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,65,0,38,0,18,1,0,1,0,3,0,0,0,0,0,0,0,37,0
4,0,1,0,M,69,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,84,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,60,1,58,0,9,0,0,0,0,0,0,0,0,0,14,0,0,15,0
4,1,1,0,MF,70,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,48,8,0,3,0,0,0,0,0,0,0,0,0,0,0
4,1,1,0,MF,71,st ct,2017,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,4,0,11,4,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,41,0,59,17,0,0,0,15,0,6,0,0,0,0,0,0,0
4,1,1,0,MF,72,st ct,2017,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,5,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,161,0,71,2,0,3,0,0,0,5,2,0,0,0,0,0,0
5,0,0,1,C,25,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,3,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,C,26,st ct,2017,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,2,0,20,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,C,27,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,1,F,28,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,1,F,29,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,1,F,30,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,1,M,73,st ct,2017,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,1,0,0,0,0,20,10,0,12,0,14,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,18,6,69,0,0,14,0,5,0,0,0,0,0,0,3,0,0,0,0
5,0,1,1,M,74,st ct,2017,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,6,0,23,3,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,42,7,77,0,3,7,0,9,0,0,0,0,0,0,0,0,0,0,0
5,0,1,1,M,75,st ct,2017,0,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,18,0,6,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,20,0,0,0,0,16,0,110,0,9,38,0,42,0,0,0,0,0,0,1,0,0,0,0
5,1,1,1,MF,76,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,23,0,0,0,0,0,4,0,41,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
5,1,1,1,MF,77,st ct,2017,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,84,0,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0
5,1,1,1,MF,78,st ct,2017,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,125,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,C,31,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,C,32,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,C,33,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,F,34,st ct,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,F,35,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,8,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,F,36,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0,M,79,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,16,0,0,0,0,0,87,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,23,21,83,0,22,74,0,2,0,0,0,0,0,0,7,0,0,0,0
6,0,1,0,M,80,st ct,2017,0,0,0,0,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,7,0,4,0,0,0,0,5,53,0,0,0,0,2,0,62,0,0,3,0,0,0,0,0,0,21,0,0,0,0,30,6,46,0,19,5,0,0,0,0,0,0,0,0,11,0,0,0,0
6,0,1,0,M,81,st ct,2017,0,0,0,0,0,0,0,0,0,0,21,0,20,0,0,0,0,5,0,2,0,0,0,0,8,3,0,0,0,0,29,0,0,0,0,10,0,0,0,0,13,296,0,0,1,0,23,0,16,0,0,1,0,4,0,0,0,0,20,0,0,0,0,28,18,70,0,12,9,0,0,0,0,0,0,0,0,8,0,0,24,0
6,1,1,0,MF,82,st ct,2017,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,64,0,44,23,0,0,0,19,0,0,50,0,0,0,0,0,0
6,1,1,0,MF,83,st ct,2017,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,11,4,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,77,0,27,7,0,5,0,0,0,10,0,0,1,0,0,0,0
6,1,1,0,MF,84,st ct,2017,0,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,53,0,133,16,0,27,0,3,0,12,0,0,0,0,0,0,0
7,0,0,1,C,37,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,C,38,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,C,39,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,1,F,40,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,1,F,41,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,1,F,42,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,1,M,85,st ct,2017,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,8,0,12,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,105,0,35,16,0,12,0,0,0,0,0,0,0,0,0,0,0
7,0,1,1,M,86,st ct,2017,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,40,0,65,0,29,0,0,33,0,0,0,0,0,0,6,0,0,0,0
7,0,1,1,M,87,st ct,2017,0,0,0,0,0,0,0,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,15,0,0,0,0,48,45,0,0,0,0,51,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,19,2,22,0,33,70,0,34,0,0,0,0,0,0,7,0,0,0,0
7,1,1,1,MF,88,st ct,2017,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,13,0,21,0,3,0,0,0,0,0,0,0,0,0
7,1,1,1,MF,89,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,85,0,24,30,0,21,0,0,0,0,1,0,1,0,0,0,0
7,1,1,1,MF,90,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,117,0,44,30,0,16,0,1,0,0,0,0,0,0,0,1,0
8,0,0,0,C,43,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,C,44,st ct,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,C,45,st ct,2017,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,10,0,2,0,0,0,0,0,35,0,0,6,0,0,0,1,9,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,6,0,13,2,3,0,0,0,0,0,2,0,0,0,0,0,0
8,1,0,0,F,46,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,14,2,0,0,0,0,0,0
8,1,0,0,F,47,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,65,1,1,1,0,0,0,0,18,0,0,0,0,0,0
8,1,0,0,F,48,st ct,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,0,M,91,st ct,2017,0,0,0,0,0,0,0,0,0,6,2,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,11,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,73,0,13,0,1,17,0,0,0,0,0,0,0,0,50,0,0,1,0
8,0,1,0,M,92,st ct,2017,0,0,0,0,0,0,0,0,0,0,2,0,52,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,26,7,0,0,7,0,11,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,156,0,47,3,0,0,0,4,0,0,0,0,5,6,36,0,0,12,0
8,0,1,0,M,93,st ct,2017,0,0,0,0,0,0,0,0,0,2,3,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,7,0,0,0,12,0,0,0,0,0,67,0,0,0,0,5,0,0,0,3,0,0,4,0,0,0,0,6,0,0,0,0,35,0,30,0,11,21,0,5,0,1,0,0,0,4,38,0,0,7,0
8,1,1,0,MF,94,st ct,2017,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,107,0,50,15,0,38,0,4,0,0,3,0,0,0,0,0,0
